track_id,source,class,origin,destination,first_t,last_t,first_x,first_y,last_x,last_y,max_motion_ratio,track_points,counted_lines,trajectory_cluster
roi_9841,roi_backup,motorcycle,,,1038.48,1038.74,309.0,268.83,281.38,278.12,0.04,3,,-1
14993,main,motorcycle,,,1038.57,1038.57,293.6,272.85,293.6,272.85,0.0,1,,-1
14995,main,car,,,1038.69,1038.69,273.59,281.4,273.59,281.4,0.013,1,,-1
14996,main,motorcycle,,,1038.78,1038.78,254.88,286.39,254.88,286.39,0.033,1,,-1
roi_9842,roi_backup,truck,,,1038.82,1038.82,1099.86,319.07,1099.86,319.07,0.083,1,,-1
roi_9843,roi_backup,motorcycle,,,1038.86,1038.86,222.01,294.16,222.01,294.16,0.022,1,,-1
roi_9844,roi_backup,car,,,1038.91,1038.91,921.38,131.25,921.38,131.25,0.0,1,,-1
14997,main,motorcycle,,,1038.91,1038.91,221.62,294.61,221.62,294.61,0.033,1,,-1
roi_9845,roi_backup,motorcycle,,,1038.95,1039.12,202.11,299.94,162.68,311.97,0.073,9,,0
15001,main,motorcycle,,,1039.16,1039.16,157.19,316.99,157.19,316.99,0.031,1,,-1
15002,main,motorcycle,,,1039.24,1039.28,135.21,323.98,130.21,325.73,0.023,2,,-1
roi_9846,roi_backup,motorcycle,,,1039.33,1039.33,99.26,323.83,99.26,323.83,0.12,1,,-1
15003,main,motorcycle,,,1039.37,1039.37,94.6,337.67,94.6,337.67,0.047,1,,-1
roi_9847,roi_backup,motorcycle,,,1039.41,1039.41,73.81,301.73,72.31,312.76,0.17,2,,-1
roi_9848,roi_backup,motorcycle,,,1039.45,1039.62,74.02,301.71,24.79,315.56,0.315,7,,0
15004,main,motorcycle,,,1039.45,1039.45,67.58,347.13,67.58,347.13,0.099,1,,-1
roi_9849,roi_backup,car,,,1039.62,1040.84,931.26,139.63,931.59,137.66,0.239,17,,-1
roi_9850,roi_backup,car,,,1039.66,1039.66,3.76,323.6,3.76,323.6,0.652,1,,-1
15008,main,car,,,1039.71,1039.71,4.26,337.15,4.26,337.15,0.532,1,,-1
roi_9851,roi_backup,car,,,1040.0,1040.0,522.08,220.5,522.08,220.5,0.067,1,,-1
15009,main,car,,,1040.04,1043.16,520.54,220.18,27.04,418.24,0.516,75,,0
roi_9852,roi_backup,truck,,,1040.13,1040.34,515.73,225.62,509.94,227.43,0.146,6,,-1
roi_9853,roi_backup,car,,,1040.13,1040.17,1201.55,224.45,1201.61,224.46,0.0,2,,-1
roi_9854,roi_backup,car,,,1040.17,1040.17,556.01,153.89,556.01,153.89,0.0,1,,-1
roi_9855,roi_backup,car,,,1040.21,1040.72,1276.25,232.42,1276.2,232.24,0.0,9,,-1
roi_9856,roi_backup,bus,,,1040.29,1040.67,510.98,225.92,488.8,235.54,0.233,5,,-1
15012,main,truck,,,1040.38,1040.38,506.35,231.83,506.35,231.83,0.135,1,,-1
roi_9857,roi_backup,car,,,1040.42,1040.59,501.83,230.38,483.28,234.9,0.176,5,,-1
roi_9858,roi_backup,truck,,,1040.63,1040.63,1003.32,228.14,1003.32,228.14,0.042,1,,-1
roi_9859,roi_backup,car,,,1040.72,1040.72,468.82,239.82,468.82,239.82,0.218,1,,-1
roi_9860,roi_backup,truck,,,1040.72,1040.8,469.74,239.44,467.21,241.04,0.214,3,,-1
roi_9861,roi_backup,bus,,,1040.84,1041.94,461.26,243.88,335.58,290.09,0.295,14,,0
roi_9862,roi_backup,car,,,1040.88,1041.01,445.75,246.89,439.29,248.86,0.185,4,,-1
roi_9863,roi_backup,truck,,,1041.05,1041.89,995.15,217.76,987.45,204.04,0.046,11,,-1
roi_9864,roi_backup,bus,,,1041.18,1041.22,993.34,215.37,993.32,215.35,0.013,2,,-1
roi_9865,roi_backup,car,,,1041.35,1041.39,382.06,267.48,382.06,267.48,0.288,2,,-1
roi_9866,roi_backup,car,,,1042.4,1042.4,185.17,300.11,185.17,300.11,0.359,1,,-1
roi_9867,roi_backup,car,,,1042.4,1042.69,537.09,166.73,530.88,185.95,0.262,7,,-1
15022,main,car,,,1042.44,1042.44,186.26,347.02,186.26,347.02,0.314,1,,-1
15023,main,car,,,1042.74,1045.01,517.02,223.9,31.84,483.69,0.398,55,,0
roi_9868,roi_backup,car,,,1043.03,1043.16,936.15,169.81,937.27,169.96,0.0,4,,-1
15024,main,car,,,1043.16,1054.11,1271.84,502.64,959.77,155.08,0.842,253,,0
roi_9869,roi_backup,truck,,,1043.62,1043.79,1214.98,414.48,1204.03,409.3,0.553,4,,-1
roi_9870,roi_backup,bus,,,1043.62,1047.92,1214.58,414.62,985.38,197.17,0.733,85,,0
roi_9871,roi_backup,car,,,1043.75,1043.83,1200.87,324.0,1197.84,323.78,0.452,3,,-1
roi_9872,roi_backup,car,,,1044.38,1044.46,253.32,302.0,244.54,302.0,0.07,3,,-1
roi_9873,roi_backup,motorcycle,,,1044.51,1044.55,1128.74,238.65,1128.76,238.6,0.0,2,,-1
roi_9874,roi_backup,car,,,1044.59,1044.59,178.01,323.85,178.01,323.85,0.083,1,,-1
roi_9875,roi_backup,truck,,,1044.63,1045.35,1077.77,304.87,1033.09,267.19,0.738,9,,0
roi_9876,roi_backup,car,,,1045.05,1045.05,1202.21,223.22,1202.21,223.22,0.0,1,,-1
roi_9877,roi_backup,truck,,,1045.89,1045.98,1009.54,242.1,1007.97,240.41,0.538,3,,-1
roi_9878,roi_backup,car,,,1046.86,1046.91,555.86,153.86,555.82,153.85,0.0,2,,-1
roi_9879,roi_backup,car,,,1047.75,1048.04,994.12,167.21,995.0,166.47,0.0,6,,-1
roi_9880,roi_backup,car,,,1048.04,1048.21,518.21,217.13,513.96,219.41,0.254,5,,-1
15025,main,car,,,1048.25,1048.29,509.47,220.22,509.09,220.34,0.217,2,,-1
roi_9881,roi_backup,car,,,1048.34,1048.51,507.7,223.26,496.97,227.08,0.261,5,,-1
roi_9882,roi_backup,car,,,1048.38,1049.14,1007.32,167.56,1012.78,165.26,0.0,12,,-1
15028,main,car,,,1048.42,1048.42,1273.41,463.76,1273.41,463.76,0.679,1,,-1
roi_9883,roi_backup,truck,,,1048.46,1048.63,492.36,227.41,487.34,230.55,0.271,5,,-1
15029,main,car,,,1048.51,1059.37,1261.41,455.82,996.29,165.75,0.387,259,,0
roi_9884,roi_backup,motorcycle,,,1048.59,1049.01,442.18,213.05,429.71,215.85,0.0,3,,-1
15034,main,car,,,1048.63,1051.66,486.08,230.46,25.54,417.57,0.394,73,,0
15035,main,truck,,,1048.67,1048.67,485.79,230.75,485.79,230.75,0.216,1,,-1
roi_9885,roi_backup,car,,,1048.72,1049.01,481.08,233.91,455.25,238.03,0.331,10,,-1
roi_9886,roi_backup,bus,,,1048.76,1048.76,981.6,187.07,981.6,187.07,0.796,1,,-1
roi_9887,roi_backup,truck,,,1048.8,1048.88,479.05,235.15,472.56,235.81,0.208,3,,-1
roi_9888,roi_backup,car,,,1049.01,1049.01,1212.16,323.77,1212.16,323.77,0.145,1,,-1
roi_9889,roi_backup,bus,,,1049.01,1049.89,1208.93,385.65,1111.63,307.94,0.182,11,,0
roi_9890,roi_backup,truck,,,1049.05,1049.43,456.04,241.17,430.67,250.44,0.258,6,,-1
roi_9891,roi_backup,truck,,,1049.05,1049.09,1203.13,376.38,1203.14,376.34,0.145,2,,-1
15037,main,car,,,1049.18,1049.35,1013.31,165.27,1014.26,165.27,0.0,5,,-1
15038,main,truck,,,1049.47,1049.6,419.16,254.19,413.07,256.57,0.259,2,,-1
roi_9892,roi_backup,car,,,1049.6,1049.6,1274.99,348.29,1274.99,348.29,0.024,1,,-1
roi_9893,roi_backup,truck,,,1049.64,1049.89,397.68,262.97,371.23,272.26,0.248,7,,-1
roi_9894,roi_backup,motorcycle,,,1049.64,1049.68,1267.69,323.76,1267.68,323.76,0.111,2,,-1
roi_9895,roi_backup,car,,,1049.64,1049.77,556.24,153.43,556.24,153.51,0.0,3,,-1
15040,main,car,,,1049.68,1050.06,1267.35,348.96,1224.74,321.63,0.168,9,,0
roi_9896,roi_backup,car,,,1049.81,1049.85,939.6,171.82,939.6,171.84,0.0,2,,-1
roi_9897,roi_backup,truck,,,1049.89,1049.89,1092.1,293.77,1092.1,293.77,0.056,1,,-1
15043,main,truck,,,1049.94,1049.94,364.44,275.86,364.44,275.86,0.218,1,,-1
roi_9898,roi_backup,truck,,,1049.98,1050.53,359.56,276.56,277.87,302.0,0.288,12,,0
roi_9899,roi_backup,motorcycle,,,1050.02,1050.65,1211.54,316.71,1249.78,288.37,0.111,17,,0
roi_9900,roi_backup,motorcycle,,,1050.02,1050.06,1081.71,288.05,1081.74,288.08,0.055,2,,-1
15044,main,motorcycle,,,1050.06,1050.91,1212.13,317.03,1118.29,269.66,0.187,19,,0
roi_9901,roi_backup,car,,,1050.11,1050.11,509.26,232.44,509.26,232.44,0.165,1,,-1
roi_9902,roi_backup,truck,,,1050.15,1050.15,506.27,235.24,506.27,235.24,0.129,1,,-1
15048,main,car,,,1050.15,1053.14,507.25,234.53,34.02,494.62,0.523,72,,0
roi_9903,roi_backup,motorcycle,,,1050.19,1050.19,1185.53,303.41,1185.53,303.41,0.161,1,,-1
roi_9904,roi_backup,motorcycle,,,1050.36,1050.44,1193.98,279.51,1192.34,279.69,0.058,3,,-1
roi_9905,roi_backup,motorcycle,,,1050.36,1050.57,1125.78,239.56,1141.55,281.56,0.212,4,,-1
roi_9906,roi_backup,car,,,1050.4,1050.65,300.69,237.15,287.42,242.37,0.045,4,,-1
roi_9907,roi_backup,motorcycle,,,1050.53,1050.57,1057.33,199.09,1053.63,219.34,0.045,3,,-1
roi_9908,roi_backup,motorcycle,,,1050.57,1051.07,279.38,246.15,224.08,276.94,0.117,8,,0
15051,main,car,,,1050.69,1050.69,269.93,249.6,269.93,249.6,0.0,1,,-1
roi_9909,roi_backup,motorcycle,,,1050.74,1050.74,1131.34,274.1,1131.34,274.1,0.168,1,,-1
roi_9910,roi_backup,truck,,,1050.78,1050.95,1044.57,252.66,1033.46,247.43,0.048,5,,-1
15054,main,motorcycle,,,1050.82,1050.82,258.09,262.89,258.09,262.89,0.086,1,,-1
roi_9911,roi_backup,motorcycle,,,1050.95,1051.24,1115.21,266.83,1094.23,255.48,0.112,10,,-1
roi_9912,roi_backup,car,,,1050.99,1051.12,200.77,302.0,180.95,301.79,0.286,2,,-1
15062,main,car,,,1051.07,1052.13,220.63,278.73,28.27,339.52,0.112,26,,0
roi_9913,roi_backup,car,,,1051.12,1051.92,536.5,166.79,556.44,153.89,0.0,13,,-1
15070,main,motorcycle,,,1051.28,1051.33,1089.98,254.06,1089.19,253.49,0.128,2,,-1
roi_9914,roi_backup,car,,,1051.33,1051.41,106.93,324.0,78.6,324.0,0.508,3,,-1
roi_9915,roi_backup,motorcycle,,,1051.37,1051.37,1085.68,248.61,1085.68,248.61,0.135,1,,-1
15071,main,motorcycle,,,1051.41,1051.41,1083.83,249.0,1083.83,249.0,0.042,1,,-1
roi_9916,roi_backup,motorcycle,,,1051.45,1051.49,1078.95,246.89,1078.44,245.5,0.217,3,,-1
roi_9917,roi_backup,car,,,1051.45,1051.66,1195.11,226.13,1195.37,225.33,0.0,2,,-1
15073,main,motorcycle,,,1051.54,1051.54,1078.48,244.95,1078.48,244.95,0.157,1,,-1
roi_9918,roi_backup,motorcycle,,,1051.66,1051.75,1069.47,241.22,1068.08,240.58,0.103,3,,-1
roi_9919,roi_backup,bus,,,1051.79,1051.79,1006.99,221.72,1006.99,221.72,0.026,1,,-1
15079,main,motorcycle,,,1051.87,1052.29,1062.31,234.87,1050.04,225.51,0.101,7,,-1
roi_9920,roi_backup,motorcycle,,,1051.96,1051.96,46.33,301.89,46.33,301.89,0.04,1,,-1
roi_9921,roi_backup,motorcycle,,,1052.04,1052.08,28.46,301.92,28.48,301.92,0.075,2,,-1
roi_9922,roi_backup,truck,,,1052.17,1052.46,998.74,212.74,996.81,209.23,0.031,8,,-1
roi_9923,roi_backup,motorcycle,,,1052.21,1052.21,1242.55,279.0,1242.55,279.0,0.06,1,,-1
roi_9924,roi_backup,car,,,1052.38,1054.27,556.39,153.61,532.46,186.4,0.0,53,,0
roi_9925,roi_backup,bus,,,1052.42,1052.42,996.99,209.89,996.99,209.89,0.0,1,,-1
roi_9926,roi_backup,car,,,1052.46,1052.55,202.38,323.94,200.02,323.96,0.393,2,,-1
roi_9927,roi_backup,motorcycle,,,1052.51,1052.51,1043.04,217.88,1046.06,218.13,0.026,2,,-1
15083,main,motorcycle,,,1052.55,1052.63,1047.84,218.82,1047.49,217.59,0.024,3,,-1
roi_9928,roi_backup,motorcycle,,,1052.63,1052.84,1041.14,217.35,1037.98,216.36,0.0,3,,-1
roi_9929,roi_backup,car,,,1052.67,1052.67,978.87,202.92,978.87,202.92,0.0,1,,-1
roi_9930,roi_backup,truck,,,1052.93,1053.64,992.04,202.33,989.35,192.98,0.051,8,,-1
roi_9931,roi_backup,motorcycle,,,1053.18,1053.64,1031.68,205.66,1026.4,199.81,0.049,11,,-1
roi_9932,roi_backup,motorcycle,,,1053.31,1053.64,1251.36,279.89,1251.57,279.75,0.0,4,,-1
15084,main,car,,,1053.73,1063.87,1264.63,505.15,985.47,167.47,0.585,239,,0
roi_9933,roi_backup,car,,,1053.94,1053.94,1232.31,415.62,1211.58,415.46,0.173,2,,-1
roi_9934,roi_backup,motorcycle,,,1054.15,1054.57,1019.29,193.3,1015.28,189.36,0.0,12,,-1
roi_9935,roi_backup,car,,,1054.19,1054.48,1019.21,191.58,1017.97,189.91,0.055,8,,-1
15085,main,car,,,1054.19,1054.4,955.87,154.28,955.18,153.63,0.073,6,,-1
roi_9936,roi_backup,truck,,,1054.23,1054.23,988.41,186.38,988.41,186.38,0.165,1,,-1
roi_9937,roi_backup,truck,,,1054.27,1054.27,1192.15,399.03,1192.15,399.03,0.28,1,,-1
roi_9938,roi_backup,car,,,1054.27,1054.53,937.54,168.92,947.78,158.17,0.144,3,,-1
roi_9939,roi_backup,car,,,1054.32,1056.21,538.77,168.12,535.78,166.58,0.0,46,,-1
15088,main,car,,,1054.32,1057.73,521.17,222.39,13.48,433.5,0.441,82,,0
roi_9940,roi_backup,car,,,1054.4,1054.48,1170.9,323.86,1166.15,323.63,0.415,3,,-1
roi_9941,roi_backup,truck,,,1054.4,1054.44,1274.11,366.91,1274.13,366.85,0.161,2,,-1
15090,main,car,,,1054.44,1054.44,1273.76,366.89,1273.76,366.89,0.136,1,,-1
roi_9942,roi_backup,car,,,1054.48,1054.61,1263.2,324.0,1244.08,341.26,0.492,6,,-1
15091,main,motorcycle,,,1054.53,1054.53,1258.2,355.28,1258.2,355.28,0.227,1,,-1
roi_9943,roi_backup,motorcycle,,,1054.57,1054.57,1237.95,323.62,1237.95,323.62,0.331,1,,-1
15093,main,motorcycle,,,1054.61,1054.61,1236.85,341.42,1236.85,341.42,0.239,1,,-1
15094,main,motorcycle,,,1054.61,1054.61,1015.35,188.26,1015.35,188.26,0.0,1,,-1
roi_9944,roi_backup,truck,,,1054.65,1055.03,1120.96,338.08,1101.26,319.51,0.2,6,,-1
roi_9945,roi_backup,motorcycle,,,1054.65,1054.65,1223.72,323.95,1223.72,323.95,0.218,1,,-1
roi_9946,roi_backup,motorcycle,,,1054.65,1057.01,1014.42,187.75,1005.7,191.88,0.24,42,,-1
15097,main,motorcycle,,,1054.69,1054.74,1217.58,331.75,1214.55,329.88,0.237,2,,-1
roi_9947,roi_backup,bus,,,1054.78,1055.03,1109.52,325.55,1096.46,313.46,0.203,4,,-1
roi_9948,roi_backup,motorcycle,,,1054.78,1054.78,1192.06,314.4,1192.79,315.74,0.246,2,,-1
15099,main,motorcycle,,,1054.82,1054.82,1191.97,317.08,1191.97,317.08,0.194,1,,-1
roi_9949,roi_backup,motorcycle,,,1054.86,1054.86,1177.8,308.36,1177.8,308.36,0.284,1,,-1
15100,main,motorcycle,,,1054.91,1054.91,1180.02,309.33,1180.02,309.33,0.162,1,,-1
roi_9950,roi_backup,motorcycle,,,1054.95,1055.12,1169.89,305.85,1143.2,288.96,0.293,6,,-1
roi_9951,roi_backup,car,,,1054.99,1055.62,1012.79,185.03,1009.16,180.78,0.102,16,,-1
15103,main,motorcycle,,,1055.16,1055.16,1139.77,287.07,1139.77,287.07,0.198,1,,-1
roi_9952,roi_backup,motorcycle,,,1055.2,1055.37,1129.22,282.41,1112.69,272.78,0.233,6,,-1
15109,main,motorcycle,,,1055.41,1056.29,1107.03,268.47,1042.46,223.4,0.291,20,,0
roi_9953,roi_backup,motorcycle,,,1055.71,1055.75,1253.12,276.07,1253.79,275.43,0.0,2,,-1
15112,main,car,,,1055.71,1055.71,987.41,177.88,987.41,177.88,0.06,1,,-1
roi_9954,roi_backup,truck,,,1055.79,1055.87,1026.06,261.04,1024.8,259.69,0.146,3,,-1
roi_9955,roi_backup,bus,,,1055.79,1055.96,1026.07,260.86,1022.8,257.65,0.15,4,,-1
roi_9956,roi_backup,car,,,1056.0,1056.08,1269.91,227.99,1272.06,229.06,0.0,5,,-1
roi_9957,roi_backup,truck,,,1056.25,1056.34,1009.67,241.36,1009.2,241.04,0.014,3,,-1
roi_9958,roi_backup,car,,,1056.25,1056.25,1041.44,218.04,1041.44,218.04,0.22,1,,-1
roi_9959,roi_backup,car,,,1056.46,1056.46,1168.74,235.1,1168.74,235.1,0.0,1,,-1
roi_9960,roi_backup,car,,,1056.55,1056.76,1270.47,229.45,1270.72,229.42,0.0,4,,-1
roi_9961,roi_backup,motorcycle,,,1056.55,1056.55,960.3,203.95,960.3,203.95,0.0,1,,-1
roi_9962,roi_backup,truck,,,1056.84,1056.88,209.28,302.0,209.14,302.0,0.049,2,,-1
roi_9963,roi_backup,car,,,1056.97,1057.01,183.91,302.0,183.93,302.0,0.038,2,,-1
roi_9964,roi_backup,motorcycle,,,1057.01,1057.01,1250.02,277.18,1250.02,277.18,0.0,1,,-1
roi_9965,roi_backup,car,,,1057.14,1057.31,1007.41,193.21,1004.14,191.19,0.076,3,,-1
roi_9966,roi_backup,car,,,1057.22,1057.26,116.59,324.0,105.7,323.9,0.165,2,,-1
roi_9967,roi_backup,motorcycle,,,1057.35,1057.68,986.64,170.04,992.25,179.85,0.181,5,,-1
roi_9968,roi_backup,motorcycle,,,1057.56,1057.56,1251.2,276.43,1251.2,276.43,0.0,1,,-1
15117,main,car,,,1058.06,1058.19,959.89,168.12,959.2,167.37,0.0,4,,-1
roi_9969,roi_backup,motorcycle,,,1058.11,1058.32,983.44,179.14,980.66,177.65,0.082,6,,-1
roi_9970,roi_backup,car,,,1058.53,1058.61,559.86,153.7,560.86,153.77,0.0,3,,-1
roi_9971,roi_backup,car,,,1058.99,1059.33,539.02,166.51,538.78,166.84,0.0,7,,-1
roi_9972,roi_backup,bus,,,1059.16,1059.33,994.4,164.81,995.26,164.94,0.0,5,,-1
roi_9973,roi_backup,car,,,1059.49,1059.49,971.94,166.5,971.94,166.5,0.0,1,,-1
roi_9974,roi_backup,car,,,1059.49,1059.49,1274.43,395.45,1274.43,395.45,0.003,1,,-1
15118,main,car,,,1059.54,1060.25,971.91,167.91,980.58,180.62,0.128,17,,-1
15119,main,car,,,1059.54,1059.54,1274.31,399.43,1274.31,399.43,0.045,1,,-1
roi_9975,roi_backup,motorcycle,,,1059.58,1059.66,1264.04,398.99,1257.31,391.43,0.235,3,,-1
roi_9976,roi_backup,car,,,1059.62,1059.62,1272.58,324.0,1272.58,324.0,0.056,1,,-1
roi_9977,roi_backup,motorcycle,,,1059.66,1060.67,1252.05,278.53,1239.44,308.49,0.271,26,,-1
15123,main,motorcycle,,,1059.71,1062.48,1248.58,381.98,1053.85,237.72,0.292,50,,0
roi_9978,roi_backup,motorcycle,,,1059.75,1059.75,1230.24,369.11,1230.24,369.11,0.261,1,,-1
roi_9979,roi_backup,motorcycle,,,1059.75,1059.75,489.14,235.22,489.14,235.22,0.0,1,,-1
15126,main,motorcycle,,,1059.79,1061.77,487.63,234.63,42.45,372.54,0.03,46,,0
15127,main,motorcycle,,,1059.79,1059.83,1230.29,370.23,1227.02,368.22,0.182,2,,-1
15128,main,car,,,1059.79,1059.83,1007.27,166.24,1007.54,166.16,0.0,2,,-1
roi_9980,roi_backup,car,,,1059.83,1060.97,535.84,167.02,536.01,167.12,0.0,20,,-1
roi_9981,roi_backup,motorcycle,,,1059.87,1059.87,1204.48,356.08,1203.77,339.84,0.332,2,,-1
roi_9982,roi_backup,car,,,1059.87,1060.08,1008.79,165.09,972.65,162.66,0.0,9,,0
15132,main,motorcycle,,,1059.92,1060.08,1204.74,355.99,1172.46,337.86,0.248,5,,-1
15133,main,motorcycle,,,1059.92,1059.92,1204.88,356.51,1204.88,356.51,0.127,1,,-1
roi_9983,roi_backup,motorcycle,,,1060.13,1060.13,1154.95,323.42,1154.95,323.42,0.175,1,,-1
roi_9984,roi_backup,car,,,1060.13,1061.05,1009.57,164.74,1015.76,164.93,0.0,20,,-1
15138,main,car,,,1060.13,1060.29,953.69,161.13,953.21,161.12,0.0,5,,-1
15139,main,motorcycle,,,1060.17,1060.21,1153.55,327.95,1151.39,326.45,0.219,2,,-1
roi_9985,roi_backup,motorcycle,,,1060.21,1060.21,953.04,160.82,953.04,160.82,0.0,1,,-1
roi_9986,roi_backup,motorcycle,,,1060.25,1060.25,1137.58,315.77,1137.58,315.77,0.224,1,,-1
15142,main,motorcycle,,,1060.29,1060.29,1137.1,316.31,1137.1,316.31,0.125,1,,-1
15143,main,motorcycle,,,1060.29,1060.29,1137.75,316.24,1137.75,316.24,0.226,1,,-1
roi_9987,roi_backup,motorcycle,,,1060.34,1060.38,1127.55,309.11,1125.5,307.73,0.303,3,,-1
15145,main,car,,,1060.42,1060.42,1267.42,375.46,1267.42,375.46,0.15,1,,-1
15146,main,motorcycle,,,1060.42,1060.42,1122.5,306.87,1122.5,306.87,0.312,1,,-1
roi_9988,roi_backup,motorcycle,,,1060.46,1060.51,1112.42,300.41,1108.57,298.97,0.29,3,,-1
roi_9989,roi_backup,truck,,,1060.46,1060.46,1258.43,367.98,1258.43,367.98,0.128,1,,-1
roi_9990,roi_backup,motorcycle,,,1060.51,1060.51,383.71,263.57,383.71,263.57,0.0,1,,-1
15150,main,motorcycle,,,1060.55,1060.59,1104.9,295.68,1103.06,294.88,0.34,2,,-1
roi_9991,roi_backup,motorcycle,,,1060.63,1060.63,1090.68,287.79,1088.49,287.03,0.279,3,,-1
roi_9992,roi_backup,motorcycle,,,1060.63,1062.19,1255.78,275.0,1253.38,277.63,0.0,29,,-1
15152,main,motorcycle,,,1060.67,1060.67,1091.53,287.81,1091.53,287.81,0.172,1,,-1
roi_9993,roi_backup,motorcycle,,,1060.72,1060.72,1082.21,283.28,1080.72,283.47,0.25,2,,-1
15153,main,motorcycle,,,1060.76,1060.76,1084.48,284.4,1084.48,284.4,0.187,1,,-1
roi_9994,roi_backup,motorcycle,,,1060.8,1060.84,1079.14,280.59,1073.72,278.44,0.289,4,,-1
15157,main,motorcycle,,,1060.88,1060.88,1072.54,276.84,1072.54,276.84,0.243,1,,-1
roi_9995,roi_backup,motorcycle,,,1060.93,1061.09,1066.3,272.96,1056.43,265.45,0.263,9,,-1
roi_9996,roi_backup,motorcycle,,,1060.97,1060.97,298.44,288.28,298.44,288.28,0.0,1,,-1
15162,main,motorcycle,,,1061.14,1061.18,1052.46,263.22,1051.14,262.59,0.28,2,,-1
roi_9997,roi_backup,car,,,1061.18,1061.18,1148.39,299.72,1148.39,299.72,0.158,1,,-1
roi_9998,roi_backup,motorcycle,,,1061.22,1061.22,1045.24,253.55,1044.96,255.93,0.248,2,,-1
15163,main,motorcycle,,,1061.26,1061.26,1045.07,257.45,1045.07,257.45,0.255,1,,-1
roi_9999,roi_backup,motorcycle,,,1061.31,1061.43,1040.38,253.82,1036.7,252.3,0.211,5,,-1
roi_10000,roi_backup,car,,,1061.35,1061.64,535.72,167.4,536.32,166.61,0.0,8,,-1
roi_10001,roi_backup,car,,,1061.39,1061.39,1016.71,164.43,1016.71,164.43,0.0,1,,-1
15166,main,motorcycle,,,1061.47,1061.47,1033.69,250.01,1033.69,250.01,0.154,1,,-1
roi_10002,roi_backup,motorcycle,,,1061.52,1061.52,1030.4,247.08,1030.4,247.08,0.141,1,,-1
roi_10003,roi_backup,motorcycle,,,1061.56,1061.56,115.99,301.77,115.99,301.77,0.061,1,,-1
15167,main,motorcycle,,,1061.56,1061.64,1028.98,243.51,1028.16,243.44,0.07,3,,-1
roi_10004,roi_backup,motorcycle,,,1061.68,1061.89,1022.8,236.33,1018.03,236.87,0.143,12,,-1
15169,main,motorcycle,,,1061.68,1062.11,1191.34,270.85,1191.48,270.83,0.0,11,,-1
15172,main,car,,,1061.85,1061.85,10.62,373.44,10.62,373.44,0.005,1,,-1
15173,main,motorcycle,,,1061.94,1065.18,1015.12,236.26,970.88,179.59,0.239,69,,0
roi_10005,roi_backup,car,,,1061.98,1062.02,535.82,166.94,535.9,166.94,0.0,2,,-1
roi_10006,roi_backup,motorcycle,,,1062.06,1062.06,1016.57,239.51,1016.57,239.51,0.046,1,,-1
roi_10007,roi_backup,motorcycle,,,1062.06,1062.06,980.07,170.92,980.07,170.92,0.0,1,,-1
roi_10008,roi_backup,car,,,1062.19,1062.27,985.97,170.57,986.29,170.46,0.0,3,,-1
15177,main,motorcycle,,,1062.4,1062.4,1004.3,220.1,1004.3,220.1,0.218,1,,-1
roi_10009,roi_backup,motorcycle,,,1062.48,1062.53,1001.26,213.16,1017.4,220.96,0.148,4,,-1
roi_10010,roi_backup,motorcycle,,,1062.57,1062.61,1049.68,233.24,1048.04,232.37,0.06,2,,-1
15182,main,motorcycle,,,1062.65,1064.59,1048.0,231.66,1014.24,194.11,0.067,43,,0
roi_10011,roi_backup,car,,,1062.69,1062.86,998.63,211.83,997.11,210.11,0.188,5,,-1
roi_10012,roi_backup,motorcycle,,,1062.78,1062.99,1251.75,276.66,1251.81,276.72,0.0,6,,-1
roi_10013,roi_backup,motorcycle,,,1062.91,1062.99,990.84,208.01,993.56,207.53,0.119,7,,-1
roi_10014,roi_backup,car,,,1063.2,1063.24,1032.28,214.2,1032.32,214.27,0.002,2,,-1
15200,main,motorcycle,,,1063.41,1063.58,988.86,199.81,987.66,198.14,0.054,5,,-1
roi_10015,roi_backup,motorcycle,,,1063.62,1063.62,1024.29,207.52,1024.29,207.52,0.039,1,,-1
roi_10016,roi_backup,motorcycle,,,1064.17,1064.25,1017.88,199.68,1017.61,199.1,0.0,4,,-1
roi_10017,roi_backup,car,,,1064.42,1064.84,978.26,186.96,974.11,182.5,0.216,11,,-1
roi_10018,roi_backup,motorcycle,,,1064.51,1064.63,977.25,185.72,976.99,184.59,0.24,4,,-1
roi_10019,roi_backup,motorcycle,,,1064.67,1065.77,1012.27,191.33,979.54,176.62,0.235,36,,0
roi_10020,roi_backup,car,,,1065.43,1065.98,967.86,177.07,967.2,173.23,0.118,13,,-1
roi_10021,roi_backup,motorcycle,,,1066.11,1068.84,965.01,172.6,1000.25,167.85,0.0,37,,0
roi_10022,roi_backup,car,,,1066.36,1066.74,965.94,169.1,963.99,167.69,0.0,8,,-1
roi_10023,roi_backup,car,,,1067.12,1067.16,963.11,168.12,962.77,168.19,0.0,2,,-1
roi_10024,roi_backup,car,,,1067.83,1069.89,1001.26,170.4,1003.86,167.63,0.0,49,,-1
roi_10025,roi_backup,car,,,1067.92,1068.29,937.34,170.22,937.22,170.22,0.0,6,,-1
15208,main,motorcycle,,,1068.72,1068.84,42.27,275.98,32.93,278.94,0.151,4,,-1
roi_10026,roi_backup,motorcycle,,,1068.93,1068.97,12.12,281.37,12.13,281.37,0.26,2,,-1
15212,main,car,,,1068.97,1074.61,1260.89,520.14,997.03,178.48,0.74,135,,0
